Trade ID;Pfolio Code;type securities;sec name;securities name;type;trade date;settlement date;amount;curr;delete;;system;sec name;SID;remarks;
353914;15MLDK;OS;MNCN    ;MEDIA NUSANTARA CITRA Tbk                                   ;S;22-Nov-23;24-Nov-23;5.361.000.000;IDR;N;              ;CBEST               ;MNCN                ;BDMN2MLDF00125      ;DVP MNCN                                                                                                      ;
353915;15MLDK;OS;PGAS    ;PERUSAHAAN GAS NEGARA (PERSERO) Tbk                         ;S;22-Nov-23;24-Nov-23;753.000.000;IDR;N;              ;CBEST               ;PGAS                ;BDMN2MLDF00125      ;DVP PGAS                                                                                                      ;
353916;15MLDK;OS;SRTG    ;SARATOGA INVESTAMA SEDAYA TBK                               ;S;22-Nov-23;24-Nov-23;1.761.000.000;IDR;N;              ;CBEST               ;SRTG                ;BDMN2MLDF00125      ;DVP SRTG                                                                                                      ;
353919;15TSGK;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;22-Nov-23;24-Nov-23;2.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2TSGK00151      ;DVP CASA                                                                                                      ;
353918;21CDRC;OS;ADMF    ;Adira Dinamika Multi Finance Tbk                            ;S;22-Nov-23;24-Nov-23;275.000.000;IDR;N;              ;CBEST               ;ADMF                ;BDMN2CDRC00153      ;DVP ADMF                                                                                                      ;
353907;21CDRC;OS;BBCA    ;BANK CENTRAL ASIA TBK                                       ;P;22-Nov-23;24-Nov-23;124.000.000;IDR;N;              ;CBEST               ;BBCA                ;BDMN2CDRC00153      ;RVP BBCA                                                                                                      ;
353917;21CDRC;OS;BBTN    ;BANK TABUNGAN NEGARA                                        ;S;22-Nov-23;24-Nov-23;3.812.000.000;IDR;N;              ;CBEST               ;BBTN                ;BDMN2CDRC00153      ;DVP BBTN                                                                                                      ;
353908;21CDRC;OS;INKP    ;INDAH KIAT PULP & PAPER TBK                                 ;P;22-Nov-23;24-Nov-23;939.000.000;IDR;N;              ;CBEST               ;INKP                ;BDMN2CDRC00153      ;RVP INKP                                                                                                      ;
353901;21GEAF;OS;BMRI    ;BANK MANDIRI (PERSERO) Tbk                                  ;P;22-Nov-23;24-Nov-23;100.000.000;IDR;N;              ;CBEST               ;BMRI                ;BDMN2GEAF00186      ;RVP BMRI                                                                                                      ;
353921;21RSDE;OS;SRAJ    ;SEJAHTERARAYA ANUGRAHJAYA                                   ;S;22-Nov-23;24-Nov-23;30.525.000.000;IDR;N;              ;CBEST               ;SRAJ                ;BDMN2RSDE00118      ;DVP SRAJ                                                                                                      ;
353903;21VPEF;OS;UNVR    ;UNILEVER INDONESIA TBK                                      ;P;22-Nov-23;24-Nov-23;1.330.000.000;IDR;N;              ;CBEST               ;UNVR                ;BDMN2VPEF00146      ;RVP UNVR                                                                                                      ;
353910;22MAMS;OS;MDKA    ;MERDEKA COPPER GOLD TBK                                     ;P;22-Nov-23;24-Nov-23;200.000.000;IDR;N;              ;CBEST               ;MDKA                ;BDMN2MAMS00101      ;RVP MDKA                                                                                                      ;
353909;22MAMS;OS;PTPP    ;PP (PERSERO) Tbk                                            ;P;22-Nov-23;24-Nov-23;300.000.000;IDR;N;              ;CBEST               ;PTPP                ;BDMN2MAMS00101      ;RVP PTPP                                                                                                      ;
353737;23BM39;FI;BAFI1CN5;OBL. BER. BUSSAN AUTO FINANCE V 2022                        ;S;22-Nov-23;23-Nov-23;30.000.000.000.000;IDR;N;00032450000.01;CBEST               ;BAFI01CN5           ;BDMN2BM3900187      ;DVP BAFI01CN5                                                                                                 ;
353923;24CFIF;FI;LTLS3AC2;OBL BERKL III LAUTAN LUAS THP II 2021 SERI A                ;S;22-Nov-23;24-Nov-23;100.000.000.000.000;IDR;N;00030000000.00;CBEST               ;LTLS03ACN2          ;BDMN2CMMF00186      ;DVP LTLS3AC2                                                                                                  ;
353922;24CFIF;FI;PBS036  ;SBSN Seri PBS036                                            ;S;22-Nov-23;24-Nov-23;40.000.000.000.000;IDR;N;00059008000.00;BI-SSSS             ;PBS036              ;BDMN2CMMF00186      ;DVP PBS036                                                                                                    ;
353924;24CFIF;FI;SWME1AC1;SUKUK WAKALAH BER 1 MEDCO POWER INDO THP 1 2022 SERI A      ;S;22-Nov-23;24-Nov-23;10.000.000.000.000;IDR;N;00004444444.00;CBEST               ;SWMEDP01ACN1        ;BDMN2CMMF00186      ;DVP SWMEDP01ACN1                                                                                              ;
353925;24CSFI;FI;SWME1AC1;SUKUK WAKALAH BER 1 MEDCO POWER INDO THP 1 2022 SERI A      ;P;22-Nov-23;24-Nov-23;10.000.000.000.000;IDR;N;00004444444.00;CBEST               ;SWMEDP01ACN1        ;BDMN2CSFI00102      ;RVP SWMEDP01ACN1                                                                                              ;
353926;25CMMF;FI;LTLS3AC2;OBL BERKL III LAUTAN LUAS THP II 2021 SERI A                ;P;22-Nov-23;24-Nov-23;100.000.000.000.000;IDR;N;00030000000.00;CBEST               ;LTLS03ACN2          ;BDMN2CMON00121      ;RVP LTLS03ACN2                                                                                                ;
353902;GPBLMF;OS;BMRI    ;BANK MANDIRI (PERSERO) Tbk                                  ;P;22-Nov-23;24-Nov-23;140.000.000;IDR;N;              ;CBEST               ;BMRI                ;BDMN2GBMF00165      ;RVP BMRI                                                                                                      ;
353911;RD6EKP;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;P;22-Nov-23;24-Nov-23;9.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2QEKP00174      ;RVP APIC                                                                                                      ;
353920;RD6EKP;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;22-Nov-23;24-Nov-23;12.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2QEKP00174      ;DVP CASA                                                                                                      ;
354167;15DPCM;OS;CMMF    ;REKSA DANA CAPITAL MONEY MARKET FUND                        ;P;23-Nov-23;23-Nov-23;220.595.154;IDR;N;              ;THIRD PARTY         ;RD CAP. MONEY MARKET;                    ;RVP CMMF                                                                                                      ;
354155;15SUA2;OS;BOGA    ;BINTANG OTO GLOBAL Tbk                                      ;S;23-Nov-23;27-Nov-23;2.000.000.000;IDR;N;              ;CBEST               ;BOGA                ;BDMN2SUA200122      ;DVP BOGA                                                                                                      ;
354152;21BNIS;OS;ACES    ;ACE HARDWARE INDONESIA TBK                                  ;S;23-Nov-23;27-Nov-23;43.628.000.000;IDR;N;              ;CBEST               ;ACES                ;BDMN2BNIS00161      ;DVP ACES                                                                                                      ;
354160;21BNIS;OS;AMRT    ;Sumber Alfaria Trijaya Tbk                                  ;S;23-Nov-23;27-Nov-23;16.372.000.000;IDR;N;              ;CBEST               ;AMRT                ;BDMN2BNIS00161      ;DVP AMRT                                                                                                      ;
354149;21BNIS;OS;ARTO    ;BANK JAGO Tbk PT(d.h BANK ARTOS INDONESIA Tbk PT)           ;S;23-Nov-23;27-Nov-23;19.108.000.000;IDR;N;              ;CBEST               ;ARTO                ;BDMN2BNIS00161      ;DVP ARTO                                                                                                      ;
354148;21BNIS;OS;BFIN    ;BFI FINANCE INDONESIA TBK                                   ;S;23-Nov-23;27-Nov-23;42.297.000.000;IDR;N;              ;CBEST               ;BFIN                ;BDMN2BNIS00161      ;DVP BFIN                                                                                                      ;
354141;21BNIS;OS;BSDE    ;BUMI SERPONG DAMAI Tbk                                      ;P;23-Nov-23;27-Nov-23;61.704.000.000;IDR;N;              ;CBEST               ;BSDE                ;BDMN2BNIS00161      ;RVP BSDE                                                                                                      ;
354137;21BNIS;OS;CTRA    ;CIPUTRA DEVELOPMENT TBK                                     ;P;23-Nov-23;27-Nov-23;20.872.000.000;IDR;N;              ;CBEST               ;CTRA                ;BDMN2BNIS00161      ;RVP CTRA                                                                                                      ;
354140;21BNIS;OS;HMSP    ;H M SAMPOERNA TBK                                           ;P;23-Nov-23;27-Nov-23;38.852.000.000;IDR;N;              ;CBEST               ;HMSP                ;BDMN2BNIS00161      ;RVP HMSP                                                                                                      ;
354153;21BNIS;OS;ITMG    ;INDO TAMBANGRAYA MEGAH TBK                                  ;S;23-Nov-23;27-Nov-23;1.140.000.000;IDR;N;              ;CBEST               ;ITMG                ;BDMN2BNIS00161      ;DVP ITMG                                                                                                      ;
354157;21BNIS;OS;MDKA    ;MERDEKA COPPER GOLD TBK                                     ;S;23-Nov-23;27-Nov-23;16.582.000.000;IDR;N;              ;CBEST               ;MDKA                ;BDMN2BNIS00161      ;DVP MDKA                                                                                                      ;
354158;21BNIS;OS;MEDC    ;MEDCO ENERGI INTERNATIONAL TbK                              ;S;23-Nov-23;27-Nov-23;53.620.000.000;IDR;N;              ;CBEST               ;MEDC                ;BDMN2BNIS00161      ;DVP MEDC                                                                                                      ;
354154;21BNIS;OS;SILO    ;SILOAM INTERNATIONAL HOSPITALS Tbk                          ;S;23-Nov-23;27-Nov-23;8.222.000.000;IDR;N;              ;CBEST               ;SILO                ;BDMN2BNIS00161      ;DVP SILO                                                                                                      ;
354136;21BNIS;OS;SMRA    ;SUMMARECON AGUNG TBK                                        ;P;23-Nov-23;27-Nov-23;68.225.000.000;IDR;N;              ;CBEST               ;SMRA                ;BDMN2BNIS00161      ;RVP SMRA                                                                                                      ;
354163;21CDRC;OS;MAPA    ;MAP AKTIF ADIPERKASA Tbk                                    ;S;23-Nov-23;27-Nov-23;1.533.000.000;IDR;N;              ;CBEST               ;MAPA                ;BDMN2CDRC00153      ;DVP MAPA                                                                                                      ;
354145;21CDRC;OS;MPMX    ;PT MITRA PINASTHIKA MUSTIKA                                 ;P;23-Nov-23;27-Nov-23;2.572.000.000;IDR;N;              ;CBEST               ;MPMX                ;BDMN2CDRC00153      ;RVP MPMX                                                                                                      ;
354161;21PEGF;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;S;23-Nov-23;27-Nov-23;5.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2PEGF00159      ;DVP APIC                                                                                                      ;
354143;21PEGF;OS;BHAT    ;BHAKTI MULTI ARTHA Tbk                                      ;P;23-Nov-23;27-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;BHAT                ;BDMN2PEGF00159      ;RVP BHAT                                                                                                      ;
354144;21PEGF;OS;BHAT    ;BHAKTI MULTI ARTHA Tbk                                      ;P;23-Nov-23;27-Nov-23;14.000.000.000;IDR;N;              ;CBEST               ;BHAT                ;BDMN2PEGF00159      ;RVP BHAT                                                                                                      ;
354162;21PEGF;OS;BOGA    ;BINTANG OTO GLOBAL Tbk                                      ;S;23-Nov-23;27-Nov-23;4.000.000.000;IDR;N;              ;CBEST               ;BOGA                ;BDMN2PEGF00159      ;DVP BOGA                                                                                                      ;
354166;21RSDE;OS;SRAJ    ;SEJAHTERARAYA ANUGRAHJAYA                                   ;S;23-Nov-23;27-Nov-23;28.834.000.000;IDR;N;              ;CBEST               ;SRAJ                ;BDMN2RSDE00118      ;DVP SRAJ                                                                                                      ;
354146;21SMUN;OS;INCO    ;VALE INDONESIA TBK                                          ;S;23-Nov-23;27-Nov-23;416.000.000;IDR;N;              ;CBEST               ;INCO                ;BDMN2SMUN00138      ;DVP INCO                                                                                                      ;
354133;21SMUN;OS;KLBF    ;KALBE FARMA TBK                                             ;P;23-Nov-23;27-Nov-23;2.372.000.000;IDR;N;              ;CBEST               ;KLBF                ;BDMN2SMUN00138      ;RVP KLBF                                                                                                      ;
354142;21VPEF;OS;INCO    ;VALE INDONESIA TBK                                          ;P;23-Nov-23;27-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;INCO                ;BDMN2VPEF00146      ;RVP INCO                                                                                                      ;
354159;21VPEF;OS;UNVR    ;UNILEVER INDONESIA TBK                                      ;S;23-Nov-23;27-Nov-23;1.330.000.000;IDR;N;              ;CBEST               ;UNVR                ;BDMN2VPEF00146      ;DVP UNVR                                                                                                      ;
354134;22MAMS;OS;INTP    ;INDOCEMENT TUNGGAL PRAKARSA TBK                             ;P;23-Nov-23;27-Nov-23;20.000.000;IDR;N;              ;CBEST               ;INTP                ;BDMN2MAMS00101      ;RVP INTP                                                                                                      ;
354147;22MAMS;OS;MDKA    ;MERDEKA COPPER GOLD TBK                                     ;S;23-Nov-23;27-Nov-23;200.000.000;IDR;N;              ;CBEST               ;MDKA                ;BDMN2MAMS00101      ;DVP MDKA                                                                                                      ;
354135;22MAMS;OS;PTPP    ;PP (PERSERO) Tbk                                            ;P;23-Nov-23;27-Nov-23;500.000.000;IDR;N;              ;CBEST               ;PTPP                ;BDMN2MAMS00101      ;RVP PTPP                                                                                                      ;
354164;22SMBK;OS;MBMA    ;MERDEKA BATTERY MATERIALS Tbk                               ;S;23-Nov-23;27-Nov-23;2.297.000.000;IDR;N;              ;CBEST               ;MBMA                ;BDMN2SMBK00181      ;DVP MBMA                                                                                                      ;
354138;22SMBK;OS;NCKL    ;TRIMEGAH BANGUN PERSADA Tbk                                 ;P;23-Nov-23;27-Nov-23;2.275.000.000;IDR;N;              ;CBEST               ;NCKL                ;BDMN2SMBK00181      ;RVP NCKL                                                                                                      ;
354065;GPBLMF;FI;FR0076  ;OBLIGASI NEGARA RI SERI FR0076                              ;S;23-Nov-23;27-Nov-23;10.000.000.000.000;IDR;N;00002431000.00;BI-SSSS             ;FR0076              ;BDMN2GBMF00165      ;DVP FR0076                                                                                                    ;
354139;RD6EKP;OS;BHAT    ;BHAKTI MULTI ARTHA Tbk                                      ;P;23-Nov-23;27-Nov-23;10.000.000.000;IDR;N;              ;CBEST               ;BHAT                ;BDMN2QEKP00174      ;RVP BHAT                                                                                                      ;
354156;RD6EKP;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;23-Nov-23;27-Nov-23;5.200.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2QEKP00174      ;DVP CASA                                                                                                      ;
354150;RDPR  ;OS;BBCA    ;BANK CENTRAL ASIA TBK                                       ;S;23-Nov-23;27-Nov-23;500.000.000;IDR;N;              ;CBEST               ;BBCA                ;BDMN2RDPR00157      ;DVP BBCA                                                                                                      ;
354165;RDPR  ;OS;BBRI    ;BANK RAKYAT INDONESIA (PERSERO) Tbk                         ;S;23-Nov-23;27-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;BBRI                ;BDMN2RDPR00157      ;DVP BBRI                                                                                                      ;
354151;RDPR  ;OS;JPFA    ;JAPFA TBK                                                   ;S;23-Nov-23;27-Nov-23;5.000.000.000;IDR;N;              ;CBEST               ;JPFA                ;BDMN2RDPR00157      ;DVP JPFA                                                                                                      ;
354343;15BOS2;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;24-Nov-23;28-Nov-23;10.500.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2BOS200103      ;RVP CASA                                                                                                      ;
354365;15BOS2;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;24-Nov-23;28-Nov-23;55.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2BOS200103      ;DVP STAR                                                                                                      ;
354348;15CHAA;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;24-Nov-23;28-Nov-23;38.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2CHAA00128      ;RVP CASA                                                                                                      ;
354359;15CHAA;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;24-Nov-23;28-Nov-23;195.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2CHAA00128      ;DVP STAR                                                                                                      ;
354344;15CHAK;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;24-Nov-23;28-Nov-23;12.800.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2CHAK00137      ;RVP CASA                                                                                                      ;
354366;15CHAK;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;24-Nov-23;28-Nov-23;66.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2CHAK00137      ;DVP STAR                                                                                                      ;
354349;15HAGO;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;24-Nov-23;28-Nov-23;8.500.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2HAGO00144      ;RVP CASA                                                                                                      ;
354360;15HAGO;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;24-Nov-23;28-Nov-23;45.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2HAGO00144      ;DVP STAR                                                                                                      ;
354345;15SUA2;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;24-Nov-23;28-Nov-23;22.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2SUA200122      ;RVP CASA                                                                                                      ;
354367;15SUA2;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;24-Nov-23;28-Nov-23;113.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2SUA200122      ;DVP STAR                                                                                                      ;
354346;15YKP5;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;24-Nov-23;28-Nov-23;43.500.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2YKP500175      ;RVP CASA                                                                                                      ;
354368;15YKP5;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;24-Nov-23;28-Nov-23;230.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2YKP500175      ;DVP STAR                                                                                                      ;
354340;21BNIS;OS;ADRO    ;ADARO ENERGY TBK                                            ;P;24-Nov-23;28-Nov-23;7.851.000.000;IDR;N;              ;CBEST               ;ADRO                ;BDMN2BNIS00161      ;RVP ADRO                                                                                                      ;
354354;21BNIS;OS;AMRT    ;Sumber Alfaria Trijaya Tbk                                  ;S;24-Nov-23;28-Nov-23;20.594.000.000;IDR;N;              ;CBEST               ;AMRT                ;BDMN2BNIS00161      ;DVP AMRT                                                                                                      ;
354357;21BNIS;OS;ARTO    ;BANK JAGO Tbk PT(d.h BANK ARTOS INDONESIA Tbk PT)           ;S;24-Nov-23;28-Nov-23;3.732.000.000;IDR;N;              ;CBEST               ;ARTO                ;BDMN2BNIS00161      ;DVP ARTO                                                                                                      ;
354342;21BNIS;OS;BSDE    ;BUMI SERPONG DAMAI Tbk                                      ;P;24-Nov-23;28-Nov-23;59.347.000.000;IDR;N;              ;CBEST               ;BSDE                ;BDMN2BNIS00161      ;RVP BSDE                                                                                                      ;
354341;21BNIS;OS;HRUM    ;HARUM ENERGY                                                ;P;24-Nov-23;28-Nov-23;28.549.000.000;IDR;N;              ;CBEST               ;HRUM                ;BDMN2BNIS00161      ;RVP HRUM                                                                                                      ;
354353;21BNIS;OS;ITMG    ;INDO TAMBANGRAYA MEGAH TBK                                  ;S;24-Nov-23;28-Nov-23;1.234.000.000;IDR;N;              ;CBEST               ;ITMG                ;BDMN2BNIS00161      ;DVP ITMG                                                                                                      ;
354358;21CDSE;OS;BMTR    ;BIMANTARA CITRA TBK                                         ;S;24-Nov-23;28-Nov-23;2.071.000.000;IDR;N;              ;CBEST               ;BMTR                ;BDMN2CDSE00109      ;DVP BMTR                                                                                                      ;
354347;21CDSE;OS;MPMX    ;PT MITRA PINASTHIKA MUSTIKA                                 ;P;24-Nov-23;28-Nov-23;650.000.000;IDR;N;              ;CBEST               ;MPMX                ;BDMN2CDSE00109      ;RVP MPMX                                                                                                      ;
354351;21PEFF;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;24-Nov-23;28-Nov-23;14.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2PEFF00166      ;RVP CASA                                                                                                      ;
354362;21PEFF;OS;STAR    ;STAR PETROCHEM TBK                                          ;S;24-Nov-23;28-Nov-23;72.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2PEFF00166      ;DVP STAR                                                                                                      ;
354350;21PEGF;OS;BACA    ;BANK CAPITAL INDONESIA TBK                                  ;P;24-Nov-23;28-Nov-23;120.000.000.000;IDR;N;              ;CBEST               ;BACA                ;BDMN2PEGF00159      ;RVP BACA                                                                                                      ;
354361;21PEGF;OS;BOGA    ;BINTANG OTO GLOBAL Tbk                                      ;S;24-Nov-23;28-Nov-23;13.000.000.000;IDR;N;              ;CBEST               ;BOGA                ;BDMN2PEGF00159      ;DVP BOGA                                                                                                      ;
354363;21RSDE;OS;SRAJ    ;SEJAHTERARAYA ANUGRAHJAYA                                   ;S;24-Nov-23;28-Nov-23;9.967.000.000;IDR;N;              ;CBEST               ;SRAJ                ;BDMN2RSDE00118      ;DVP SRAJ                                                                                                      ;
354356;21SEDS;OS;BFIN    ;BFI FINANCE INDONESIA TBK                                   ;S;24-Nov-23;28-Nov-23;900.000.000;IDR;N;              ;CBEST               ;BFIN                ;BDMN2SEDS00187      ;DVP BFIN                                                                                                      ;
354339;21VPEF;OS;BBTN    ;BANK TABUNGAN NEGARA                                        ;P;24-Nov-23;28-Nov-23;3.000.000.000;IDR;N;              ;CBEST               ;BBTN                ;BDMN2VPEF00146      ;RVP BBTN                                                                                                      ;
354352;21VPEF;OS;INCO    ;VALE INDONESIA TBK                                          ;S;24-Nov-23;28-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;INCO                ;BDMN2VPEF00146      ;DVP INCO                                                                                                      ;
354355;RDPR  ;OS;BBCA    ;BANK CENTRAL ASIA TBK                                       ;S;24-Nov-23;28-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;BBCA                ;BDMN2RDPR00157      ;DVP BBCA                                                                                                      ;
354364;RDPR  ;OS;BBRI    ;BANK RAKYAT INDONESIA (PERSERO) Tbk                         ;S;24-Nov-23;28-Nov-23;500.000.000;IDR;N;              ;CBEST               ;BBRI                ;BDMN2RDPR00157      ;DVP BBRI                                                                                                      ;
354539;15CHAI;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;P;27-Nov-23;29-Nov-23;10.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2CHAI00174      ;RVP APIC                                                                                                      ;
354552;15JOWI;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;27-Nov-23;29-Nov-23;3.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2JOWI00111      ;DVP CASA                                                                                                      ;
354551;15ROBW;OS;BOGA    ;BINTANG OTO GLOBAL Tbk                                      ;S;27-Nov-23;29-Nov-23;2.000.000.000;IDR;N;              ;CBEST               ;BOGA                ;BDMN2ROBW00174      ;DVP BOGA                                                                                                      ;
354550;15YKP5;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;S;27-Nov-23;29-Nov-23;35.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2YKP500175      ;DVP CASA                                                                                                      ;
354546;21BNIS;OS;BBRI    ;BANK RAKYAT INDONESIA (PERSERO) Tbk                         ;S;27-Nov-23;29-Nov-23;7.419.000.000;IDR;N;              ;CBEST               ;BBRI                ;BDMN2BNIS00161      ;DVP BBRI                                                                                                      ;
354533;21BNIS;OS;BSDE    ;BUMI SERPONG DAMAI Tbk                                      ;P;27-Nov-23;29-Nov-23;35.814.000.000;IDR;N;              ;CBEST               ;BSDE                ;BDMN2BNIS00161      ;RVP BSDE                                                                                                      ;
354538;21BNIS;OS;CPIN    ;CHAROEN PHOKPHAND INDONESIA Tbk                             ;P;27-Nov-23;29-Nov-23;9.093.000.000;IDR;N;              ;CBEST               ;CPIN                ;BDMN2BNIS00161      ;RVP CPIN                                                                                                      ;
354547;21BNIS;OS;ITMG    ;INDO TAMBANGRAYA MEGAH TBK                                  ;S;27-Nov-23;29-Nov-23;1.254.000.000;IDR;N;              ;CBEST               ;ITMG                ;BDMN2BNIS00161      ;DVP ITMG                                                                                                      ;
354537;21BNIS;OS;SCMA    ;SURYA CITRA MEDIA TBK                                       ;P;27-Nov-23;29-Nov-23;285.739.000.000;IDR;N;              ;CBEST               ;SCMA                ;BDMN2BNIS00161      ;RVP SCMA                                                                                                      ;
354542;21CDSE;OS;BMTR    ;BIMANTARA CITRA TBK                                         ;S;27-Nov-23;29-Nov-23;2.062.000.000;IDR;N;              ;CBEST               ;BMTR                ;BDMN2CDSE00109      ;DVP BMTR                                                                                                      ;
354540;21CDSE;OS;TKIM    ;PABRIK KERTAS TJIWI KIMIA TBK                               ;S;27-Nov-23;29-Nov-23;56.000.000;IDR;N;              ;CBEST               ;TKIM                ;BDMN2CDSE00109      ;DVP TKIM                                                                                                      ;
354541;21CDSE;OS;ULTJ    ;ULTRA JAYA MILK TBK                                         ;S;27-Nov-23;29-Nov-23;615.000.000;IDR;N;              ;CBEST               ;ULTJ                ;BDMN2CDSE00109      ;DVP ULTJ                                                                                                      ;
354545;21PEOF;OS;BHAT    ;BHAKTI MULTI ARTHA Tbk                                      ;S;27-Nov-23;29-Nov-23;5.000.000.000;IDR;N;              ;CBEST               ;BHAT                ;BDMN2PEOF00103      ;DVP BHAT                                                                                                      ;
354535;21PEOF;OS;GAMA    ;GADING DEVELOPMENT TBK                                      ;P;27-Nov-23;29-Nov-23;500.000.000.000;IDR;N;              ;CBEST               ;GAMA                ;BDMN2PEOF00103      ;RVP GAMA                                                                                                      ;
354555;21PEOF;OS;NIRO    ;NIRVANA DEVELOPMENT TBK                                     ;S;27-Nov-23;29-Nov-23;35.000.000.000;IDR;N;              ;CBEST               ;NIRO                ;BDMN2PEOF00103      ;DVP NIRO                                                                                                      ;
354543;21PEPF;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;S;27-Nov-23;29-Nov-23;10.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2PEPF00193      ;DVP APIC                                                                                                      ;
354544;21PEPF;OS;BHAT    ;BHAKTI MULTI ARTHA Tbk                                      ;S;27-Nov-23;29-Nov-23;25.000.000.000;IDR;N;              ;CBEST               ;BHAT                ;BDMN2PEPF00193      ;DVP BHAT                                                                                                      ;
354554;21PEPF;OS;BOGA    ;BINTANG OTO GLOBAL Tbk                                      ;S;27-Nov-23;29-Nov-23;6.000.000.000;IDR;N;              ;CBEST               ;BOGA                ;BDMN2PEPF00193      ;DVP BOGA                                                                                                      ;
354534;21PEPF;OS;GAMA    ;GADING DEVELOPMENT TBK                                      ;P;27-Nov-23;29-Nov-23;1.950.000.000.000;IDR;N;              ;CBEST               ;GAMA                ;BDMN2PEPF00193      ;RVP GAMA                                                                                                      ;
354553;21RSDE;OS;SRAJ    ;SEJAHTERARAYA ANUGRAHJAYA                                   ;S;27-Nov-23;29-Nov-23;20.005.000.000;IDR;N;              ;CBEST               ;SRAJ                ;BDMN2RSDE00118      ;DVP SRAJ                                                                                                      ;
354536;21VPEF;OS;ASII    ;ASTRA INTERNATIONAL TBK                                     ;P;27-Nov-23;29-Nov-23;700.000.000;IDR;N;              ;CBEST               ;ASII                ;BDMN2VPEF00146      ;RVP ASII                                                                                                      ;
354548;21VPEF;OS;BBTN    ;BANK TABUNGAN NEGARA                                        ;S;27-Nov-23;29-Nov-23;3.000.000.000;IDR;N;              ;CBEST               ;BBTN                ;BDMN2VPEF00146      ;DVP BBTN                                                                                                      ;
354531;21VPEF;OS;BOGA    ;BINTANG OTO GLOBAL Tbk                                      ;P;27-Nov-23;29-Nov-23;4.500.000.000;IDR;N;              ;CBEST               ;BOGA                ;BDMN2VPEF00146      ;RVP BOGA                                                                                                      ;
354532;21VPEF;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;27-Nov-23;29-Nov-23;14.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2VPEF00146      ;RVP CASA                                                                                                      ;
354549;21VPEF;OS;INTP    ;INDOCEMENT TUNGGAL PRAKARSA TBK                             ;S;27-Nov-23;29-Nov-23;250.000.000;IDR;N;              ;CBEST               ;INTP                ;BDMN2VPEF00146      ;DVP INTP                                                                                                      ;
